_id,endpointUrl,latency,datetime
6617e593e8cb631ac4f69652,fexpjpa/unsec/orderTypes,7,1712842131421
6617e593e8cb631ac4f69653,fexpjpa/unsec/orderTypes,17,1712842131417
6617e593e8cb631ac4f69654,fexpjpa/unsec/orders,18,1712842131419
6617e593e8cb631ac4f69655,fexpjpa/unsec/orderTypes,7,1712842131447
6617e593e8cb631ac4f69656,fexpjpa/unsec/orderTypes,6,1712842131450
6617e593e8cb631ac4f69657,fexpjpa/unsec/orderTypes,10,1712842131447
6617e593e8cb631ac4f69658,fexpjpa/unsec/orderTypes,13,1712842131445
6617e593e8cb631ac4f69659,fexpjpa/unsec/orders,11,1712842131451
6617e593e8cb631ac4f6965a,fexpjpa/unsec/orderTypes,15,1712842131465
6617e593e8cb631ac4f6965b,fexpjpa/unsec/orders,17,1712842131475
6617e593e8cb631ac4f6965c,fexpjpa/unsec/orders,27,1712842131467
6617e593e8cb631ac4f6965d,fexpjpa/unsec/orders,26,1712842131470
6617e593e8cb631ac4f6965e,fexpjpa/unsec/orders,30,1712842131468
6617e593e8cb631ac4f6965f,fexpjpa/unsec/orderTypes,27,1712842131476
6617e593e8cb631ac4f69660,fexpjpa/unsec/orders,35,1712842131469
6617e593e8cb631ac4f69661,fexpjpa/unsec/orders,29,1712842131479
6617e593e8cb631ac4f69662,fexpjpa/unsec/orders,33,1712842131477
6617e593e8cb631ac4f69663,fexpjpa/unsec/orders,37,1712842131474
6617e593e8cb631ac4f69664,fexpjpa/unsec/orders,23,1712842131501
6617e593e8cb631ac4f69665,fexpjpa/unsec/orders,13,1712842131517
6617e593e8cb631ac4f69666,fexpjpa/unsec/orders,16,1712842131516
6617e593e8cb631ac4f69667,fexpjpa/unsec/orders,15,1712842131519
6617e593e8cb631ac4f69668,fexpjpa/unsec/orders,19,1712842131518
6617e593e8cb631ac4f69669,fexpjpa/unsec/orders,24,1712842131515
6617e593e8cb631ac4f6966a,fexpjpa/unsec/orders,19,1712842131523
6617e594e8cb631ac4f6966b,fexpjpa/unsec/orders,35,1712842131520
6617e594e8cb631ac4f6966c,fexpjpa/unsec/orders,34,1712842131522
6617e594e8cb631ac4f6966d,fexpjpa/unsec/orders,35,1712842131523
6617e594e8cb631ac4f6966e,fexpjpa/unsec/orders,30,1712842131538
6617e594e8cb631ac4f6966f,fexpjpa/unsec/orders,31,1712842131543
6617e594e8cb631ac4f69670,fexpjpa/unsec/orders,27,1712842131549
6617e594e8cb631ac4f69671,fexpjpa/unsec/orderTypes,24,1712842131554
6617e594e8cb631ac4f69672,fexpjpa/unsec/orderTypes,13,1712842131566
6617e594e8cb631ac4f69673,fexpjpa/unsec/orderTypes,10,1712842131573
6617e594e8cb631ac4f69674,fexpjpa/unsec/orderTypes,12,1712842131572
6617e594e8cb631ac4f69675,fexpjpa/unsec/orderTypes,14,1712842131573
6617e594e8cb631ac4f69676,fexpjpa/unsec/orderTypes,28,1712842131561
6617e594e8cb631ac4f69677,fexpjpa/unsec/orders,40,1712842131550
6617e594e8cb631ac4f69678,fexpjpa/unsec/orderTypes,24,1712842131567
6617e594e8cb631ac4f69679,fexpjpa/unsec/orders,22,1712842131574
6617e594e8cb631ac4f6967a,fexpjpa/unsec/orders,26,1712842131571
6617e594e8cb631ac4f6967b,fexpjpa/unsec/orders,7,1712842131600
6617e594e8cb631ac4f6967c,fexpjpa/unsec/orders,7,1712842131603
6617e594e8cb631ac4f6967d,fexpjpa/unsec/orderTypes,3,1712842131612
6617e594e8cb631ac4f6967e,fexpjpa/unsec/orderTypes,5,1712842131621
6617e594e8cb631ac4f6967f,fexpjpa/unsec/orders,18,1712842131623
6617e594e8cb631ac4f69680,fexpjpa/unsec/orders,22,1712842131620
6617e594e8cb631ac4f69681,fexpjpa/unsec/orders,18,1712842131630
6617e594e8cb631ac4f69682,fexpjpa/unsec/orders,18,1712842131632
6617e594e8cb631ac4f69683,fexpjpa/unsec/orders,17,1712842131634
6617e594e8cb631ac4f69684,fexpjpa/unsec/orders,21,1712842131633
6617e595e8cb631ac4f69685,fexpjpa/unsec/orders,25,1712842131631
6617e595e8cb631ac4f69686,fexpjpa/unsec/orders,24,1712842131635
6617e595e8cb631ac4f69687,fexpjpa/unsec/orders,50,1712842131635
6617e595e8cb631ac4f69688,fexpjpa/unsec/orders,51,1712842131636
6617e595e8cb631ac4f69689,fexpjpa/unsec/orderTypes,52,1712842131636
6617e595e8cb631ac4f6968a,fexpjpa/unsec/orderTypes,56,1712842131640
6617e595e8cb631ac4f6968b,fexpjpa/unsec/orderTypes,15,1712842131689
6617e595e8cb631ac4f6968c,fexpjpa/unsec/orderTypes,21,1712842131684
6617e595e8cb631ac4f6968d,fexpjpa/unsec/orderTypes,16,1712842131690
6617e595e8cb631ac4f6968e,fexpjpa/unsec/orders,74,1712842131637
6617e595e8cb631ac4f6968f,fexpjpa/unsec/orders,76,1712842131637
6617e595e8cb631ac4f69690,fexpjpa/unsec/orderTypes,15,1712842131700
6617e595e8cb631ac4f69691,fexpjpa/unsec/orderTypes,17,1712842131701
6617e595e8cb631ac4f69692,fexpjpa/unsec/orders,25,1712842131699
6617e595e8cb631ac4f69693,fexpjpa/unsec/orders,23,1712842131702
6617e595e8cb631ac4f69694,fexpjpa/unsec/orders,24,1712842131702
6617e595e8cb631ac4f69695,fexpjpa/unsec/orders,29,1712842131700
6617e595e8cb631ac4f69696,fexpjpa/unsec/orders,24,1712842131699
6617e595e8cb631ac4f69697,fexpjpa/unsec/orders,30,1712842131703
6617e595e8cb631ac4f69698,fexpjpa/unsec/orders,30,1712842131704
6617e595e8cb631ac4f69699,fexpjpa/unsec/orderTypes,22,1712842131715
6617e595e8cb631ac4f6969a,fexpjpa/unsec/orderTypes,7,1712842131749
6617e595e8cb631ac4f6969b,fexpjpa/unsec/orderTypes,10,1712842131748
6617e595e8cb631ac4f6969c,fexpjpa/unsec/orderTypes,16,1712842131745
6617e595e8cb631ac4f6969d,fexpjpa/unsec/orderTypes,12,1712842131750
6617e596e8cb631ac4f6969e,fexpjpa/unsec/orderTypes,14,1712842131751
6617e596e8cb631ac4f6969f,fexpjpa/unsec/orders,19,1712842131747
6617e596e8cb631ac4f696a0,fexpjpa/unsec/orders,22,1712842131746
6617e596e8cb631ac4f696a1,fexpjpa/unsec/orders,19,1712842131750
6617e596e8cb631ac4f696a2,fexpjpa/unsec/orderTypes,18,1712842131753
6617e596e8cb631ac4f696a3,fexpjpa/unsec/orderTypes,21,1712842131752
6617e596e8cb631ac4f696a4,fexpjpa/unsec/orders,24,1712842131755
6617e596e8cb631ac4f696a5,fexpjpa/unsec/orders,21,1712842131760
6617e596e8cb631ac4f696a6,fexpjpa/unsec/orders,25,1712842131751
6617e596e8cb631ac4f696a7,fexpjpa/unsec/orderTypes,5,1712842131793
6617e596e8cb631ac4f696a8,fexpjpa/unsec/customers,4,1712842131795
6617e596e8cb631ac4f696a9,fexpjpa/unsec/orderTypes,8,1712842131792
6617e596e8cb631ac4f696aa,fexpjpa/unsec/orders,8,1712842131794
6617e596e8cb631ac4f696ab,fexpjpa/unsec/orderTypes,5,1712842131807
6617e596e8cb631ac4f696ac,fexpjpa/unsec/orders,11,1712842131808
6617e596e8cb631ac4f696ad,fexpjpa/unsec/orders,9,1712842131811
6617e596e8cb631ac4f696ae,fexpjpa/unsec/orders,9,1712842131809
6617e596e8cb631ac4f696af,fexpjpa/unsec/orderTypes,4,1712842131828
6617e596e8cb631ac4f696b0,fexpjpa/unsec/orderTypes,5,1712842131835
6617e596e8cb631ac4f696b1,fexpjpa/unsec/orderTypes,9,1712842131836
6617e596e8cb631ac4f696b2,fexpjpa/unsec/customers,5,1712842131858
6617e596e8cb631ac4f696b3,fexpjpa/unsec/orders,12,1712842131853
6617e596e8cb631ac4f696b4,fexpjpa/unsec/orderTypes,5,1712842131928
6617e596e8cb631ac4f696b5,fexpjpa/unsec/orders,7,1712842131927
6617e596e8cb631ac4f696b6,fexpjpa/unsec/customers,3,1712842131937
6617e597e8cb631ac4f696b7,fexpjpa/unsec/orderTypes,3,1712842131963
6617e597e8cb631ac4f696b8,fexpjpa/unsec/customers,5,1712842131970
6617e597e8cb631ac4f696b9,fexpjpa/unsec/orderTypes,3,1712842131986
6617e597e8cb631ac4f696ba,fexpjpa/unsec/customers,5,1712842132127
6617e597e8cb631ac4f696bb,fexpjpa/unsec/customers,6,1712842132128
6617e597e8cb631ac4f696bc,fexpjpa/unsec/customers,9,1712842132126
6617e597e8cb631ac4f696bd,fexpjpa/unsec/customers,4,1712842132492
6617e597e8cb631ac4f696be,fexpjpa/unsec/customers,7,1712842132491
6617e597e8cb631ac4f696bf,fexpjpa/unsec/customers,6,1712842132490
6617e597e8cb631ac4f696c0,fexpjpa/unsec/customers,7,1712842132493
6617e597e8cb631ac4f696c1,fexpjpa/unsec/customers,5,1712842132507
6617e597e8cb631ac4f696c2,fexpjpa/unsec/customers,6,1712842132509
6617e597e8cb631ac4f696c3,fexpjpa/unsec/customers,4,1712842132513
6617e597e8cb631ac4f696c4,fexpjpa/unsec/customers,4,1712842132512
6617e597e8cb631ac4f696c5,fexpjpa/unsec/customers,8,1712842132508
6617e597e8cb631ac4f696c6,fexpjpa/unsec/customers,4,1712842132522
6617e597e8cb631ac4f696c7,fexpjpa/unsec/customers,6,1712842132530
6617e597e8cb631ac4f696c8,fexpjpa/unsec/customers,7,1712842132531
6617e597e8cb631ac4f696c9,fexpjpa/unsec/customers,10,1712842132529
6617e597e8cb631ac4f696ca,fexpjpa/unsec/customers,9,1712842132533
6617e597e8cb631ac4f696cb,fexpjpa/unsec/orderTypes,9,1712842132534
6617e597e8cb631ac4f696cc,fexpjpa/unsec/orders,12,1712842132532
6617e597e8cb631ac4f696cd,fexpjpa/unsec/orders,18,1712842132527
6617e597e8cb631ac4f696ce,fexpjpa/unsec/orders,8,1712842132562
6617e597e8cb631ac4f696cf,fexpjpa/unsec/orders,10,1712842132562
6617e598e8cb631ac4f696d0,fexpjpa/unsec/orders,7,1712842132579
6617e598e8cb631ac4f696d1,fexpjpa/unsec/orders,9,1712842132580
6617e598e8cb631ac4f696d2,fexpjpa/unsec/customers,4,1712842132594
6617e598e8cb631ac4f696d3,fexpjpa/unsec/customers,6,1712842132603
6617e598e8cb631ac4f696d4,fexpjpa/unsec/orderTypes,3,1712842132608
6617e598e8cb631ac4f696d5,fexpjpa/unsec/customers,3,1712842132614
6617e598e8cb631ac4f696d6,fexpjpa/unsec/customers,3,1712842132657
6617e598e8cb631ac4f696d7,fexpjpa/unsec/customers,4,1712842132656
6617e598e8cb631ac4f696d8,fexpjpa/unsec/orderTypes,7,1712842132759
6617e598e8cb631ac4f696d9,fexpjpa/unsec/customers,5,1712842132763
6617e598e8cb631ac4f696da,fexpjpa/unsec/orderTypes,8,1712842132764
6617e598e8cb631ac4f696db,fexpjpa/unsec/orders,15,1712842132758
6617e598e8cb631ac4f696dc,fexpjpa/unsec/orders,12,1712842132762
6617e598e8cb631ac4f696dd,fexpjpa/unsec/customers,4,1712842132794
6617e598e8cb631ac4f696de,fexpjpa/unsec/orderTypes,4,1712842132795
6617e598e8cb631ac4f696df,fexpjpa/unsec/orderTypes,4,1712842132793
6617e598e8cb631ac4f696e0,fexpjpa/unsec/orders,8,1712842132927
6617e598e8cb631ac4f696e1,fexpjpa/unsec/orderTypes,8,1712842132933
6617e598e8cb631ac4f696e2,fexpjpa/unsec/orderTypes,5,1712842132939
6617e598e8cb631ac4f696e3,fexpjpa/unsec/orders,11,1712842132938
6617e598e8cb631ac4f696e4,fexpjpa/unsec/orderTypes,8,1712842132941
6617e598e8cb631ac4f696e5,fexpjpa/unsec/orders,15,1712842132940
6617e598e8cb631ac4f696e6,fexpjpa/unsec/orders,7,1712842132954
6617e598e8cb631ac4f696e7,fexpjpa/unsec/orders,10,1712842132965
6617e598e8cb631ac4f696e8,fexpjpa/unsec/orderTypes,7,1712842132970
6617e598e8cb631ac4f696e9,fexpjpa/unsec/orders,11,1712842132969
6617e599e8cb631ac4f696ea,fexpjpa/unsec/orderTypes,5,1712842133013
6617e599e8cb631ac4f696eb,fexpjpa/unsec/orderTypes,8,1712842133011
6617e599e8cb631ac4f696ec,fexpjpa/unsec/orderTypes,5,1712842133005
6617e599e8cb631ac4f696ed,fexpjpa/unsec/orders,16,1712842133006
6617e599e8cb631ac4f696ee,fexpjpa/unsec/orders,14,1712842133011
6617e599e8cb631ac4f696ef,fexpjpa/unsec/orders,14,1712842133015
6617e599e8cb631ac4f696f0,fexpjpa/unsec/orders,13,1712842133014
6617e599e8cb631ac4f696f1,fexpjpa/unsec/orderTypes,3,1712842133033
6617e599e8cb631ac4f696f2,fexpjpa/unsec/customers,4,1712842133047
6617e599e8cb631ac4f696f3,fexpjpa/unsec/customers,7,1712842133046
6617e599e8cb631ac4f696f4,fexpjpa/unsec/customers,8,1712842133048
6617e599e8cb631ac4f696f5,fexpjpa/unsec/customers,4,1712842133055
6617e599e8cb631ac4f696f6,fexpjpa/unsec/customers,6,1712842133054
6617e599e8cb631ac4f696f7,fexpjpa/unsec/customers,5,1712842133064
6617e599e8cb631ac4f696f8,fexpjpa/unsec/customers,5,1712842133067
6617e599e8cb631ac4f696f9,fexpjpa/unsec/customers,4,1712842133071
6617e599e8cb631ac4f696fa,fexpjpa/unsec/customers,5,1712842133076
6617e599e8cb631ac4f696fb,fexpjpa/unsec/customers,3,1712842133085
6617e599e8cb631ac4f696fc,fexpjpa/unsec/customers,4,1712842133126
6617e599e8cb631ac4f696fd,fexpjpa/unsec/customers,4,1712842133164
6617e599e8cb631ac4f696fe,fexpjpa/unsec/customers,7,1712842133163
6617e599e8cb631ac4f696ff,fexpjpa/unsec/customers,5,1712842133170
6617e599e8cb631ac4f69700,fexpjpa/unsec/customers,5,1712842133172
6617e599e8cb631ac4f69701,fexpjpa/unsec/customers,4,1712842133174
6617e599e8cb631ac4f69702,fexpjpa/unsec/customers,5,1712842133174
6617e59ae8cb631ac4f69703,fexpjpa/unsec/customers,11,1712842133169
6617e59ae8cb631ac4f69704,fexpjpa/unsec/customers,4,1712842133183
6617e59ae8cb631ac4f69705,fexpjpa/unsec/customers,4,1712842133185
6617e59ae8cb631ac4f69706,fexpjpa/unsec/customers,4,1712842133188
6617e59ae8cb631ac4f69707,fexpjpa/unsec/customers,3,1712842133225
6617e59ae8cb631ac4f69708,fexpjpa/unsec/customers,8,1712842133224
6617e59ae8cb631ac4f69709,fexpjpa/unsec/customers,4,1712842133234
6617e59ae8cb631ac4f6970a,fexpjpa/unsec/customers,4,1712842133246
6617e59ae8cb631ac4f6970b,fexpjpa/unsec/customers,6,1712842133247
6617e59ae8cb631ac4f6970c,fexpjpa/unsec/customers,5,1712842133267
6617e59ae8cb631ac4f6970d,fexpjpa/unsec/customers,8,1712842133270
6617e59ae8cb631ac4f6970e,fexpjpa/unsec/customers,4,1712842133275
6617e59ae8cb631ac4f6970f,fexpjpa/unsec/customers,10,1712842133276
6617e59ae8cb631ac4f69710,fexpjpa/unsec/customers,13,1712842133274
6617e59ae8cb631ac4f69711,fexpjpa/unsec/orders,13,1712842133456
6617e59ae8cb631ac4f69712,fexpjpa/unsec/orders,7,1712842133527
6617e59ae8cb631ac4f69713,fexpjpa/unsec/orders,12,1712842133566
6617e59ae8cb631ac4f69714,fexpjpa/unsec/orders,12,1712842133602
6617e59ae8cb631ac4f69715,fexpjpa/unsec/orders,7,1712842133637
6617e59ae8cb631ac4f69716,fexpjpa/unsec/orderTypes,5,1712842133648
6617e59ae8cb631ac4f69717,fexpjpa/unsec/orders,10,1712842133647
6617e59ae8cb631ac4f69718,fexpjpa/unsec/orders,7,1712842133652
6617e59ae8cb631ac4f69719,fexpjpa/unsec/orders,7,1712842133658
6617e59ae8cb631ac4f6971a,fexpjpa/unsec/orders,7,1712842133678
6617e59ae8cb631ac4f6971b,fexpjpa/unsec/orders,8,1712842133684
6617e59be8cb631ac4f6971c,fexpjpa/unsec/orderTypes,5,1712842133688
6617e59be8cb631ac4f6971d,fexpjpa/unsec/orderTypes,5,1712842133689
6617e59be8cb631ac4f6971e,fexpjpa/unsec/orderTypes,3,1712842133699
6617e59be8cb631ac4f6971f,fexpjpa/unsec/orders,8,1712842133697
6617e59be8cb631ac4f69720,fexpjpa/unsec/orders,9,1712842134410
6617e59be8cb631ac4f69721,fexpjpa/unsec/orderTypes,5,1712842134644
6617e59be8cb631ac4f69722,fexpjpa/unsec/orders,7,1712842134647
6617e59be8cb631ac4f69723,fexpjpa/unsec/customers,7,1712842135083
6617e59be8cb631ac4f69724,fexpjpa/unsec/customers,6,1712842135463
6617e59be8cb631ac4f69725,fexpjpa/unsec/customers,8,1712842135474
6617e59be8cb631ac4f69726,fexpjpa/unsec/customers,8,1712842135475
6617e59be8cb631ac4f69727,fexpjpa/unsec/customers,11,1712842135497
6617e59be8cb631ac4f69728,fexpjpa/unsec/customers,13,1712842135510
6617e59be8cb631ac4f69729,fexpjpa/unsec/customers,9,1712842135515
6617e59be8cb631ac4f6972a,fexpjpa/unsec/customers,8,1712842135520
6617e59be8cb631ac4f6972b,fexpjpa/unsec/customers,4,1712842135540
6617e59be8cb631ac4f6972c,fexpjpa/unsec/customers,4,1712842135546
6617e59be8cb631ac4f6972d,fexpjpa/unsec/orders,7,1712842135590
6617e59be8cb631ac4f6972e,fexpjpa/unsec/orderTypes,4,1712842135963
6617e59be8cb631ac4f6972f,fexpjpa/unsec/orders,6,1712842135965
6617e59be8cb631ac4f69730,fexpjpa/unsec/orders,11,1712842135961
6617e59be8cb631ac4f69731,fexpjpa/unsec/orderTypes,4,1712842135979
6617e59be8cb631ac4f69732,fexpjpa/unsec/orderTypes,4,1712842135980
6617e59be8cb631ac4f69733,fexpjpa/unsec/orders,15,1712842135976
6617e59be8cb631ac4f69734,fexpjpa/unsec/orders,10,1712842135982
6617e59ce8cb631ac4f69735,fexpjpa/unsec/orders,6,1712842135987
6617e59ce8cb631ac4f69736,fexpjpa/unsec/orders,17,1712842135977
6617e59ce8cb631ac4f69737,fexpjpa/unsec/orders,12,1712842135978
6617e59ce8cb631ac4f69738,fexpjpa/unsec/orders,10,1712842135998
6617e59ce8cb631ac4f69739,fexpjpa/unsec/orders,10,1712842136000
6617e59ce8cb631ac4f6973a,fexpjpa/unsec/orders,12,1712842135999
6617e59ce8cb631ac4f6973b,fexpjpa/unsec/orders,11,1712842136001
6617e59ce8cb631ac4f6973c,fexpjpa/unsec/orders,12,1712842136003
6617e59ce8cb631ac4f6973d,fexpjpa/unsec/orders,9,1712842136220
6617e59ce8cb631ac4f6973e,fexpjpa/unsec/orderTypes,8,1712842136234
6617e59ce8cb631ac4f6973f,fexpjpa/unsec/orderTypes,9,1712842136233
6617e59ce8cb631ac4f69740,fexpjpa/unsec/orderTypes,6,1712842136238
6617e59ce8cb631ac4f69741,fexpjpa/unsec/orders,16,1712842136235
6617e59ce8cb631ac4f69742,fexpjpa/unsec/orderTypes,12,1712842136239
6617e59ce8cb631ac4f69743,fexpjpa/unsec/orders,30,1712842136232
6617e59ce8cb631ac4f69744,fexpjpa/unsec/orders,18,1712842136239
6617e59ce8cb631ac4f69745,fexpjpa/unsec/orderTypes,14,1712842136253
6617e59ce8cb631ac4f69746,fexpjpa/unsec/orderTypes,14,1712842136255
6617e59ce8cb631ac4f69747,fexpjpa/unsec/orderTypes,17,1712842136255
6617e59ce8cb631ac4f69748,fexpjpa/unsec/orders,33,1712842136240
6617e59ce8cb631ac4f69749,fexpjpa/unsec/orders,22,1712842136252
6617e59ce8cb631ac4f6974a,fexpjpa/unsec/orders,21,1712842136254
6617e59ce8cb631ac4f6974b,fexpjpa/unsec/orders,23,1712842136256
6617e59ce8cb631ac4f6974c,fexpjpa/unsec/orderTypes,13,1712842136269
6617e59ce8cb631ac4f6974d,fexpjpa/unsec/orderTypes,13,1712842136281
6617e59ce8cb631ac4f6974e,fexpjpa/unsec/orders,34,1712842136261
6617e59de8cb631ac4f6974f,fexpjpa/unsec/orders,13,1712842136285
6617e59de8cb631ac4f69750,fexpjpa/unsec/orderTypes,13,1712842136287
6617e59de8cb631ac4f69751,fexpjpa/unsec/orderTypes,14,1712842136288
6617e59de8cb631ac4f69752,fexpjpa/unsec/orders,17,1712842136286
6617e59de8cb631ac4f69753,fexpjpa/unsec/orderTypes,17,1712842136290
6617e59de8cb631ac4f69754,fexpjpa/unsec/orderTypes,20,1712842136291
6617e59de8cb631ac4f69755,fexpjpa/unsec/orderTypes,18,1712842136297
6617e59de8cb631ac4f69756,fexpjpa/unsec/orders,31,1712842136286
6617e59de8cb631ac4f69757,fexpjpa/unsec/orders,32,1712842136289
6617e59de8cb631ac4f69758,fexpjpa/unsec/orders,40,1712842136282
6617e59de8cb631ac4f69759,fexpjpa/unsec/orders,23,1712842136289
6617e59de8cb631ac4f6975a,fexpjpa/unsec/orders,41,1712842136290
6617e59de8cb631ac4f6975b,fexpjpa/unsec/orderTypes,18,1712842136316
6617e59de8cb631ac4f6975c,fexpjpa/unsec/orderTypes,19,1712842136316
6617e59de8cb631ac4f6975d,fexpjpa/unsec/orderTypes,20,1712842136327
6617e59de8cb631ac4f6975e,fexpjpa/unsec/orderTypes,21,1712842136328
6617e59de8cb631ac4f6975f,fexpjpa/unsec/orderTypes,45,1712842136306
6617e59de8cb631ac4f69760,fexpjpa/unsec/orders,27,1712842136314
6617e59de8cb631ac4f69761,fexpjpa/unsec/orders,28,1712842136327
6617e59de8cb631ac4f69762,fexpjpa/unsec/orderTypes,19,1712842136339
6617e59de8cb631ac4f69763,fexpjpa/unsec/orders,35,1712842136326
