_id,endpointUrl,latency,datetime
661735d7e056026a76b03e46,persistencec/s/no-ac,18,1712797142976
661735d7e056026a76b03e4f,persistencec/s/no-ac,35,1712797142975
661735d7e056026a76b03e58,persistencec/s/no-ac,9,1712797143027
661735d7e056026a76b03e5a,persistencec/s/no-ac,20,1712797143022
661735d8e056026a76b03e5e,persistencec/s/no-ac,18,1712797143028
661735d8e056026a76b03e60,persistencec/s/no-ac,39,1712797143012
661735d8e056026a76b03e61,persistencec/s/no-ac,26,1712797143029
661735d8e056026a76b03e6b,persistencec/s/no-ac,23,1712797143055
661735d8e056026a76b03e73,persistencec/s/no-ac,25,1712797143069
661735d9e056026a76b03e77,persistencec/s/no-ac,34,1712797143065
661735d9e056026a76b03e7b,persistencec/s/no-ac,13,1712797143094
661735d9e056026a76b03e7e,persistencec/s/no-ac,28,1712797143098
661735d9e056026a76b03e84,persistencec/s/no-ac,39,1712797143100
661735d9e056026a76b03e89,persistencec/s/no-ac,11,1712797143134
661735dae056026a76b03e8a,persistencec/s/no-ac,14,1712797146171
661735dae056026a76b03e8d,persistencec/s/no-ac,13,1712797146176
661735dae056026a76b03e90,persistencec/s/no-ac,8,1712797146410
661735dae056026a76b03e92,persistencec/s/no-ac,7,1712797146414
661735dae056026a76b03e97,persistencec/s/no-ac,9,1712797146416
661735dae056026a76b03e9e,persistencec/s/no-ac,13,1712797146444
