_id,endpointUrl,latency,datetime
661735d7e056026a76b03e41,persistencec/s/no-ac,13,1712797142949
661735d7e056026a76b03e42,persistencec/s/no-ac,14,1712797142952
661735d7e056026a76b03e45,persistencec/s/no-ac,21,1712797142972
661735d7e056026a76b03e4a,persistencec/s/no-ac,29,1712797142968
661735d7e056026a76b03e57,persistencec/s/no-ac,14,1712797143020
661735d8e056026a76b03e5d,persistencec/s/no-ac,14,1712797143031
661735d8e056026a76b03e5f,persistencec/s/no-ac,22,1712797143025
661735d8e056026a76b03e67,persistencec/s/no-ac,10,1712797143058
661735d8e056026a76b03e70,persistencec/s/no-ac,9,1712797143076
661735d8e056026a76b03e71,persistencec/s/no-ac,15,1712797143075
661735d9e056026a76b03e78,persistencec/s/no-ac,11,1712797143089
661735d9e056026a76b03e7c,persistencec/s/no-ac,36,1712797143086
661735d9e056026a76b03e80,persistencec/s/no-ac,42,1712797143088
661735d9e056026a76b03e83,persistencec/s/no-ac,28,1712797143107
661735d9e056026a76b03e85,persistencec/s/no-ac,12,1712797143129
661735dae056026a76b03e8b,persistencec/s/no-ac,12,1712797146174
661735dae056026a76b03e8f,persistencec/s/no-ac,16,1712797146175
661735dae056026a76b03e93,persistencec/s/no-ac,14,1712797146409
661735dae056026a76b03e96,persistencec/s/no-ac,7,1712797146417
661735dae056026a76b03e9d,persistencec/s/no-ac,11,1712797146445
