_id,endpointUrl,latency,datetime
66172a4fe056026a76b03bcc,persistencec/s/no-ac,45,1712794191267
66172a4fe056026a76b03bcf,persistencec/s/no-ac,38,1712794191276
66172a4fe056026a76b03bd3,persistencec/s/no-ac,44,1712794191275
66172a4fe056026a76b03bd6,persistencec/s/no-ac,42,1712794191280
66172a4fe056026a76b03bdf,persistencec/s/no-ac,31,1712794191309
66172a50e056026a76b03be8,persistencec/s/no-ac,9,1712794191358
66172a50e056026a76b03bec,persistencec/s/no-ac,19,1712794191351
66172a50e056026a76b03bee,persistencec/s/no-ac,22,1712794191352
66172a50e056026a76b03bfa,persistencec/s/no-ac,25,1712794191482
66172a51e056026a76b03bff,persistencec/s/no-ac,34,1712794191479
66172a51e056026a76b03c02,persistencec/s/no-ac,38,1712794191481
66172a51e056026a76b03c05,persistencec/s/no-ac,24,1712794191499
66172a51e056026a76b03c08,persistencec/s/no-ac,27,1712794191500
66172a51e056026a76b03c09,persistencec/s/no-ac,30,1712794191501
66172a51e056026a76b03c0a,persistencec/s/no-ac,8,1712794191633
66172a51e056026a76b03c10,persistencec/s/no-ac,11,1712794191795
66172a51e056026a76b03c11,persistencec/s/no-ac,14,1712794191794
66172a52e056026a76b03c15,persistencec/s/no-ac,11,1712794191802
66172a52e056026a76b03c1b,persistencec/s/no-ac,7,1712794191822
66172a52e056026a76b03c1e,persistencec/s/no-ac,10,1712794191834
66172a52e056026a76b03c20,persistencec/s/no-ac,13,1712794191836
66172a52e056026a76b03c22,persistencec/s/no-ac,15,1712794191838
66172a52e056026a76b03c2b,persistencec/s/no-ac,10,1712794191935
66172a53e056026a76b03c2e,persistencec/s/no-ac,15,1712794191934
66172a53e056026a76b03c2f,persistencec/s/no-ac,8,1712794192013
66172a53e056026a76b03c30,persistencec/s/no-ac,8,1712794192126
66172a53e056026a76b03c33,persistencec/s/no-ac,8,1712794192147
66172a53e056026a76b03c42,persistencec/s/no-ac,9,1712794192416
66172a53e056026a76b03c44,persistencec/s/no-ac,12,1712794192417
66172a53e056026a76b03c46,persistencec/s/no-ac,11,1712794192422
66172a54e056026a76b03c52,persistencec/s/no-ac,9,1712794192555
66172a54e056026a76b03c55,persistencec/s/no-ac,11,1712794192562
66172a54e056026a76b03c59,persistencec/s/no-ac,13,1712794192566
66172a54e056026a76b03c5d,persistencec/s/no-ac,13,1712794192577
66172a54e056026a76b03c5f,persistencec/s/no-ac,8,1712794192595
66172a55e056026a76b03c64,persistencec/s/no-ac,18,1712794192618
66172a55e056026a76b03c66,persistencec/s/no-ac,24,1712794192625
66172a55e056026a76b03c69,persistencec/s/no-ac,11,1712794192641
66172a55e056026a76b03c6f,persistencec/s/no-ac,8,1712794192965
66172a55e056026a76b03c74,persistencec/s/no-ac,11,1712794193042
66172a56e056026a76b03c82,persistencec/s/no-ac,6,1712794193237
66172a56e056026a76b03c84,persistencec/s/no-ac,7,1712794193315
66172a56e056026a76b03c85,persistencec/s/no-ac,8,1712794193323
66172a56e056026a76b03c87,persistencec/s/no-ac,7,1712794193331
66172a56e056026a76b03c88,persistencec/s/no-ac,6,1712794193336
66172a56e056026a76b03c8b,persistencec/s/no-ac,9,1712794193344
66172a57e056026a76b03c93,persistencec/s/no-ac,9,1712794193390
66172a57e056026a76b03c99,persistencec/s/no-ac,7,1712794193404
66172a57e056026a76b03ca3,persistencec/s/no-ac,6,1712794193517
66172a57e056026a76b03ca6,persistencec/s/no-ac,8,1712794193584
66172a58e056026a76b03cac,persistencec/s/no-ac,11,1712794193644
66172a58e056026a76b03cb2,persistencec/s/no-ac,9,1712794193715
66172a58e056026a76b03cba,persistencec/s/no-ac,10,1712794193814
66172a59e056026a76b03cc6,persistencec/s/no-ac,18,1712794193862
66172a59e056026a76b03cd0,persistencec/s/no-ac,12,1712794193889
66172a59e056026a76b03cd4,persistencec/s/no-ac,13,1712794193891
66172a59e056026a76b03cd5,persistencec/s/no-ac,7,1712794193901
66172a5ae056026a76b03ce0,persistencec/s/no-ac,18,1712794194009
66172a5ae056026a76b03ce4,persistencec/s/no-ac,18,1712794194015
66172a5ae056026a76b03ce9,persistencec/s/no-ac,14,1712794194023
66172a5ae056026a76b03cf7,persistencec/s/no-ac,7,1712794194104
66172a5be056026a76b03cf9,persistencec/s/no-ac,7,1712794194168
66172a5be056026a76b03cfa,persistencec/s/no-ac,11,1712794194174
66172a5be056026a76b03cfc,persistencec/s/no-ac,8,1712794194184
66172a5be056026a76b03d07,persistencec/s/no-ac,8,1712794194215
66172a5be056026a76b03d08,persistencec/s/no-ac,7,1712794194222
66172a5be056026a76b03d10,persistencec/s/no-ac,8,1712794194468
66172a5ce056026a76b03d16,persistencec/s/no-ac,10,1712794194490
66172a5ce056026a76b03d18,persistencec/s/no-ac,8,1712794194528
66172a5ce056026a76b03d25,persistencec/s/no-ac,13,1712794194670
66172a5ce056026a76b03d27,persistencec/s/no-ac,14,1712794194673
66172a5ce056026a76b03d28,persistencec/s/no-ac,22,1712794194668
66172a5ce056026a76b03d29,persistencec/s/no-ac,18,1712794194679
66172a5de056026a76b03d34,persistencec/s/no-ac,17,1712794195878
66172a5de056026a76b03d36,persistencec/s/no-ac,14,1712794195898
66172a5de056026a76b03d3b,persistencec/s/no-ac,12,1712794195904
