_id,endpointUrl,latency,datetime
66174bf9e8cb631ac4f69014,persistenceq/s/no-ac,48,1712802808932
66174bf9e8cb631ac4f69017,persistenceq/s/no-ac,33,1712802808951
66174bf9e8cb631ac4f69023,persistenceq/s/no-ac,21,1712802809028
66174bfae8cb631ac4f69035,persistenceq/s/no-ac,41,1712802809068
66174bfae8cb631ac4f69036,persistenceq/s/no-ac,46,1712802809066
66174bfae8cb631ac4f6903a,persistenceq/s/no-ac,36,1712802809082
66174bfae8cb631ac4f6903c,persistenceq/s/no-ac,39,1712802809083
66174bfbe8cb631ac4f69048,persistenceq/s/no-ac,30,1712802809127
66174bfbe8cb631ac4f6904a,persistenceq/s/no-ac,23,1712802809137
66174bfbe8cb631ac4f69051,persistenceq/s/no-ac,46,1712802809149
66174bfbe8cb631ac4f69053,persistenceq/s/no-ac,45,1712802809164
66174bfbe8cb631ac4f69054,persistenceq/s/no-ac,106,1712802809110
66174bfbe8cb631ac4f69058,persistenceq/s/no-ac,19,1712802809215
66174bfbe8cb631ac4f69059,persistenceq/s/no-ac,24,1712802809213
66174bfce8cb631ac4f69061,persistenceq/s/no-ac,44,1712802809207
66174bfce8cb631ac4f69064,persistenceq/s/no-ac,52,1712802809202
66174bfce8cb631ac4f69068,persistenceq/s/no-ac,78,1712802809190
66174bfce8cb631ac4f6906c,persistenceq/s/no-ac,7,1712802809732
66174bfce8cb631ac4f6906f,persistenceq/s/no-ac,9,1712802809867
66174bfce8cb631ac4f69070,persistenceq/s/no-ac,7,1712802809893
