_id,endpointUrl,latency,datetime
661744bae8cb631ac4f68da3,persistenceq/s/no-ac,26,1712800954107
661744bae8cb631ac4f68da7,persistenceq/s/no-ac,24,1712800954705
661744bae8cb631ac4f68da8,persistenceq/s/no-ac,20,1712800954712
661744bbe8cb631ac4f68db2,persistenceq/s/no-ac,60,1712800954734
661744bbe8cb631ac4f68db8,persistenceq/s/no-ac,39,1712800954764
661744bbe8cb631ac4f68dbf,persistenceq/s/no-ac,11,1712800954862
661744bbe8cb631ac4f68dc2,persistenceq/s/no-ac,8,1712800954966
661744bbe8cb631ac4f68dc4,persistenceq/s/no-ac,10,1712800955155
661744bbe8cb631ac4f68dc6,persistenceq/s/no-ac,13,1712800955244
661744bce8cb631ac4f68dcb,persistenceq/s/no-ac,10,1712800955386
661744bce8cb631ac4f68dce,persistenceq/s/no-ac,14,1712800955446
661744bce8cb631ac4f68dd0,persistenceq/s/no-ac,10,1712800955452
661744bce8cb631ac4f68dd6,persistenceq/s/no-ac,8,1712800955513
661744bce8cb631ac4f68ddc,persistenceq/s/no-ac,20,1712800955600
661744bce8cb631ac4f68de1,persistenceq/s/no-ac,25,1712800955605
661744bde8cb631ac4f68de5,persistenceq/s/no-ac,34,1712800955603
661744bde8cb631ac4f68de7,persistenceq/s/no-ac,28,1712800955612
661744bde8cb631ac4f68deb,persistenceq/s/no-ac,11,1712800955667
661744bde8cb631ac4f68ded,persistenceq/s/no-ac,35,1712800955649
661744bde8cb631ac4f68def,persistenceq/s/no-ac,24,1712800955663
661744bde8cb631ac4f68df1,persistenceq/s/no-ac,33,1712800955657
661744bde8cb631ac4f68dfa,persistenceq/s/no-ac,22,1712800955724
661744bee8cb631ac4f68dfd,persistenceq/s/no-ac,29,1712800955723
661744bee8cb631ac4f68e02,persistenceq/s/no-ac,41,1712800955725
661744bee8cb631ac4f68e0e,persistenceq/s/no-ac,19,1712800955792
661744bee8cb631ac4f68e10,persistenceq/s/no-ac,42,1712800955776
661744bfe8cb631ac4f68e1c,persistenceq/s/no-ac,67,1712800955794
661744bfe8cb631ac4f68e20,persistenceq/s/no-ac,10,1712800955950
661744bfe8cb631ac4f68e23,persistenceq/s/no-ac,18,1712800955957
661744bfe8cb631ac4f68e27,persistenceq/s/no-ac,38,1712800955956
661744c0e8cb631ac4f68e2f,persistenceq/s/no-ac,22,1712800956006
661744c0e8cb631ac4f68e32,persistenceq/s/no-ac,23,1712800956010
661744c0e8cb631ac4f68e3e,persistenceq/s/no-ac,34,1712800956131
661744c0e8cb631ac4f68e46,persistenceq/s/no-ac,27,1712800956192
661744c1e8cb631ac4f68e4b,persistenceq/s/no-ac,34,1712800956194
661744c1e8cb631ac4f68e52,persistenceq/s/no-ac,46,1712800956264
661744c1e8cb631ac4f68e56,persistenceq/s/no-ac,48,1712800956268
661744c1e8cb631ac4f68e58,persistenceq/s/no-ac,46,1712800956273
661744c1e8cb631ac4f68e5a,persistenceq/s/no-ac,55,1712800956267
661744c1e8cb631ac4f68e5c,persistenceq/s/no-ac,44,1712800956284
661744c1e8cb631ac4f68e5e,persistenceq/s/no-ac,43,1712800956287
661744c2e8cb631ac4f68e61,persistenceq/s/no-ac,44,1712800956290
661744c2e8cb631ac4f68e62,persistenceq/s/no-ac,60,1712800956276
661744c2e8cb631ac4f68e6d,persistenceq/s/no-ac,24,1712800956351
661744c2e8cb631ac4f68e77,persistenceq/s/no-ac,29,1712800956389
661744c2e8cb631ac4f68e78,persistenceq/s/no-ac,25,1712800956394
661744c3e8cb631ac4f68e80,persistenceq/s/no-ac,35,1712800956402
661744c3e8cb631ac4f68e8b,persistenceq/s/no-ac,20,1712800956461
661744c3e8cb631ac4f68e8c,persistenceq/s/no-ac,14,1712800956472
661744c3e8cb631ac4f68e8e,persistenceq/s/no-ac,7,1712800956483
661744c3e8cb631ac4f68e92,persistenceq/s/no-ac,12,1712800956529
661744c4e8cb631ac4f68e9f,persistenceq/s/no-ac,22,1712800956559
661744c4e8cb631ac4f68ea0,persistenceq/s/no-ac,19,1712800956563
661744c4e8cb631ac4f68ea4,persistenceq/s/no-ac,19,1712800956569
661744c4e8cb631ac4f68ea8,persistenceq/s/no-ac,72,1712800956522
661744c4e8cb631ac4f68eaa,persistenceq/s/no-ac,15,1712800956609
661744c5e8cb631ac4f68eb2,persistenceq/s/no-ac,8,1712800956852
661744c5e8cb631ac4f68eb6,persistenceq/s/no-ac,8,1712800957116
661744c5e8cb631ac4f68ebd,persistenceq/s/no-ac,6,1712800957218
661744c5e8cb631ac4f68ebe,persistenceq/s/no-ac,7,1712800957221
661744c5e8cb631ac4f68ec2,persistenceq/s/no-ac,11,1712800957247
661744c5e8cb631ac4f68ec3,persistenceq/s/no-ac,9,1712800957251
661744c6e8cb631ac4f68ec6,persistenceq/s/no-ac,13,1712800957310
661744c6e8cb631ac4f68ec9,persistenceq/s/no-ac,6,1712800957334
661744c6e8cb631ac4f68ecc,persistenceq/s/no-ac,9,1712800957378
661744c6e8cb631ac4f68ed4,persistenceq/s/no-ac,7,1712800957499
661744c6e8cb631ac4f68edc,persistenceq/s/no-ac,15,1712800957723
661744c7e8cb631ac4f68ee0,persistenceq/s/no-ac,8,1712800957750
661744c7e8cb631ac4f68ee4,persistenceq/s/no-ac,9,1712800958108
661744c7e8cb631ac4f68ef0,persistenceq/s/no-ac,18,1712800958395
661744c7e8cb631ac4f68ef6,persistenceq/s/no-ac,13,1712800958559
661744c8e8cb631ac4f68efa,persistenceq/s/no-ac,12,1712800958601
661744c8e8cb631ac4f68f00,persistenceq/s/no-ac,24,1712800958599
661744c8e8cb631ac4f68f01,persistenceq/s/no-ac,39,1712800958586
661744c8e8cb631ac4f68f05,persistenceq/s/no-ac,13,1712800958640
661744c8e8cb631ac4f68f07,persistenceq/s/no-ac,17,1712800958644
661744c8e8cb631ac4f68f10,persistenceq/s/no-ac,12,1712800958665
661744c9e8cb631ac4f68f15,persistenceq/s/no-ac,9,1712800958893
661744c9e8cb631ac4f68f18,persistenceq/s/no-ac,17,1712800958888
661744c9e8cb631ac4f68f1c,persistenceq/s/no-ac,7,1712800958922
661744c9e8cb631ac4f68f1f,persistenceq/s/no-ac,16,1712800960017
661744c9e8cb631ac4f68f23,persistenceq/s/no-ac,46,1712800960009
661744c9e8cb631ac4f68f24,persistenceq/s/no-ac,50,1712800960014
661744c9e8cb631ac4f68f28,persistenceq/s/no-ac,16,1712800960160
661744c9e8cb631ac4f68f2a,persistenceq/s/no-ac,12,1712800960171
661744cae8cb631ac4f68f2f,persistenceq/s/no-ac,106,1712800960177
661744cae8cb631ac4f68f37,persistenceq/s/no-ac,28,1712800960652
661744cae8cb631ac4f68f38,persistenceq/s/no-ac,10,1712800960678
661744cae8cb631ac4f68f3a,persistenceq/s/no-ac,10,1712800960918
661744cae8cb631ac4f68f41,persistenceq/s/no-ac,9,1712800961075
661744cbe8cb631ac4f68f4f,persistenceq/s/no-ac,22,1712800961214
661744cbe8cb631ac4f68f50,persistenceq/s/no-ac,18,1712800961220
661744cbe8cb631ac4f68f57,persistenceq/s/no-ac,27,1712800961182
661744cce8cb631ac4f68f5d,persistenceq/s/no-ac,26,1712800961248
661744cce8cb631ac4f68f60,persistenceq/s/no-ac,18,1712800961452
661744cce8cb631ac4f68f6b,persistenceq/s/no-ac,44,1712800961441
661744cce8cb631ac4f68f74,persistenceq/s/no-ac,46,1712800961489
661744cce8cb631ac4f68f75,persistenceq/s/no-ac,26,1712800961518
661744cde8cb631ac4f68f7a,persistenceq/s/no-ac,34,1712800961516
661744cde8cb631ac4f68f7e,persistenceq/s/no-ac,10,1712800961696
