_id,endpointUrl,latency,datetime
66172a4fe056026a76b03bcb,persistencec/s/no-ac,42,1712794191269
66172a4fe056026a76b03bd0,persistencec/s/no-ac,41,1712794191274
66172a4fe056026a76b03bd4,persistencec/s/no-ac,55,1712794191265
66172a4fe056026a76b03bd9,persistencec/s/no-ac,21,1712794191303
66172a4fe056026a76b03be2,persistencec/s/no-ac,7,1712794191336
66172a50e056026a76b03be5,persistencec/s/no-ac,20,1712794191328
66172a50e056026a76b03beb,persistencec/s/no-ac,12,1712794191357
66172a50e056026a76b03bed,persistencec/s/no-ac,29,1712794191343
66172a50e056026a76b03bef,persistencec/s/no-ac,24,1712794191353
66172a50e056026a76b03bf0,persistencec/s/no-ac,7,1712794191376
66172a50e056026a76b03bf3,persistencec/s/no-ac,7,1712794191424
66172a50e056026a76b03bf4,persistencec/s/no-ac,9,1712794191425
66172a50e056026a76b03bf5,persistencec/s/no-ac,7,1712794191441
66172a50e056026a76b03bf9,persistencec/s/no-ac,27,1712794191480
66172a51e056026a76b03c04,persistencec/s/no-ac,28,1712794191495
66172a51e056026a76b03c12,persistencec/s/no-ac,8,1712794191803
66172a52e056026a76b03c16,persistencec/s/no-ac,15,1712794191799
66172a52e056026a76b03c1f,persistencec/s/no-ac,8,1712794191837
66172a52e056026a76b03c21,persistencec/s/no-ac,11,1712794191839
66172a52e056026a76b03c28,persistencec/s/no-ac,8,1712794191930
66172a52e056026a76b03c2d,persistencec/s/no-ac,11,1712794191936
66172a53e056026a76b03c31,persistencec/s/no-ac,8,1712794192145
66172a53e056026a76b03c35,persistencec/s/no-ac,8,1712794192156
66172a53e056026a76b03c38,persistencec/s/no-ac,11,1712794192157
66172a53e056026a76b03c3b,persistencec/s/no-ac,10,1712794192295
66172a53e056026a76b03c40,persistencec/s/no-ac,10,1712794192411
66172a53e056026a76b03c43,persistencec/s/no-ac,10,1712794192416
66172a54e056026a76b03c4a,persistencec/s/no-ac,13,1712794192473
66172a54e056026a76b03c4d,persistencec/s/no-ac,15,1712794192476
66172a54e056026a76b03c4f,persistencec/s/no-ac,8,1712794192548
66172a54e056026a76b03c51,persistencec/s/no-ac,11,1712794192552
66172a54e056026a76b03c57,persistencec/s/no-ac,7,1712794192571
66172a55e056026a76b03c67,persistencec/s/no-ac,23,1712794192627
66172a55e056026a76b03c6b,persistencec/s/no-ac,8,1712794192695
66172a55e056026a76b03c72,persistencec/s/no-ac,9,1712794193023
66172a55e056026a76b03c76,persistencec/s/no-ac,15,1712794193039
66172a55e056026a76b03c79,persistencec/s/no-ac,22,1712794193036
66172a56e056026a76b03c83,persistencec/s/no-ac,9,1712794193236
66172a56e056026a76b03c8e,persistencec/s/no-ac,9,1712794193351
66172a56e056026a76b03c92,persistencec/s/no-ac,8,1712794193388
66172a57e056026a76b03c96,persistencec/s/no-ac,8,1712794193398
66172a57e056026a76b03c9b,persistencec/s/no-ac,9,1712794193410
66172a57e056026a76b03c9f,persistencec/s/no-ac,17,1712794193417
66172a57e056026a76b03ca1,persistencec/s/no-ac,9,1712794193512
66172a57e056026a76b03ca4,persistencec/s/no-ac,10,1712794193514
66172a57e056026a76b03ca5,persistencec/s/no-ac,15,1712794193513
66172a57e056026a76b03cab,persistencec/s/no-ac,8,1712794193626
66172a58e056026a76b03cb5,persistencec/s/no-ac,13,1712794193780
66172a58e056026a76b03cb6,persistencec/s/no-ac,16,1712794193782
66172a58e056026a76b03cbf,persistencec/s/no-ac,10,1712794193838
66172a58e056026a76b03cc3,persistencec/s/no-ac,14,1712794193840
66172a58e056026a76b03cc4,persistencec/s/no-ac,16,1712794193863
66172a59e056026a76b03cc9,persistencec/s/no-ac,14,1712794193868
66172a59e056026a76b03ccd,persistencec/s/no-ac,18,1712794193868
66172a59e056026a76b03cd3,persistencec/s/no-ac,16,1712794193888
66172a59e056026a76b03cd8,persistencec/s/no-ac,6,1712794193911
66172a59e056026a76b03cdb,persistencec/s/no-ac,8,1712794193971
66172a5ae056026a76b03ce6,persistencec/s/no-ac,14,1712794194021
66172a5ae056026a76b03ceb,persistencec/s/no-ac,27,1712794194011
66172a5ae056026a76b03cee,persistencec/s/no-ac,38,1712794194006
66172a5ae056026a76b03cf0,persistencec/s/no-ac,41,1712794194008
66172a5ae056026a76b03cf3,persistencec/s/no-ac,12,1712794194042
66172a5ae056026a76b03cf4,persistencec/s/no-ac,8,1712794194050
66172a5ae056026a76b03cf5,persistencec/s/no-ac,7,1712794194065
66172a5be056026a76b03cfe,persistencec/s/no-ac,11,1712794194183
66172a5be056026a76b03d0a,persistencec/s/no-ac,8,1712794194256
66172a5ce056026a76b03d1a,persistencec/s/no-ac,7,1712794194554
66172a5ce056026a76b03d1e,persistencec/s/no-ac,8,1712794194632
66172a5de056026a76b03d32,persistencec/s/no-ac,9,1712794195079
66172a5de056026a76b03d35,persistencec/s/no-ac,20,1712794195877
66172a5de056026a76b03d37,persistencec/s/no-ac,14,1712794195899
66172a5de056026a76b03d3c,persistencec/s/no-ac,6,1712794195911
66172a5ee056026a76b03d46,persistencec/s/no-ac,15,1712794196024
66172a5ee056026a76b03d47,persistencec/s/no-ac,20,1712794196025
66172a5ee056026a76b03d4c,persistencec/s/no-ac,17,1712794196057
66172a5ee056026a76b03d50,persistencec/s/no-ac,10,1712794196076
66172a5ee056026a76b03d53,persistencec/s/no-ac,11,1712794196128
66172a5ee056026a76b03d58,persistencec/s/no-ac,9,1712794196142
66172a5ee056026a76b03d5a,persistencec/s/no-ac,10,1712794196176
66172a5fe056026a76b03d5f,persistencec/s/no-ac,11,1712794196274
66172a5fe056026a76b03d68,persistencec/s/no-ac,26,1712794196420
66172a5fe056026a76b03d6b,persistencec/s/no-ac,9,1712794196444
66172a60e056026a76b03d79,persistencec/s/no-ac,12,1712794196471
66172a60e056026a76b03d7c,persistencec/s/no-ac,10,1712794196617
66172a60e056026a76b03d7e,persistencec/s/no-ac,9,1712794196638
66172a60e056026a76b03d7f,persistencec/s/no-ac,12,1712794196641
66172a60e056026a76b03d84,persistencec/s/no-ac,26,1712794196834
66172a60e056026a76b03d8c,persistencec/s/no-ac,22,1712794196849
66172a61e056026a76b03d93,persistencec/s/no-ac,13,1712794197853
66172a61e056026a76b03d9b,persistencec/s/no-ac,9,1712794198272
66172a61e056026a76b03da5,persistencec/s/no-ac,11,1712794198683
66172a61e056026a76b03da6,persistencec/s/no-ac,8,1712794199063
66172a62e056026a76b03da8,persistencec/s/no-ac,12,1712794199064
66172a62e056026a76b03dab,persistencec/s/no-ac,11,1712794201114
66172a62e056026a76b03dac,persistencec/s/no-ac,10,1712794201224
66172a62e056026a76b03dad,persistencec/s/no-ac,7,1712794201233
66172a62e056026a76b03dae,persistencec/s/no-ac,20,1712794201821
66172a62e056026a76b03daf,persistencec/s/no-ac,28,1712794201995
66172a62e056026a76b03db8,persistencec/s/no-ac,23,1712794202791
66172a62e056026a76b03db9,persistencec/s/no-ac,28,1712794202792
