_id,endpointUrl,latency,datetime
66172a4fe056026a76b03bcd,persistencec/s/no-ac,16,1712794191296
66172a4fe056026a76b03be1,persistencec/s/no-ac,13,1712794191330
66172a50e056026a76b03be4,persistencec/s/no-ac,16,1712794191331
66172a50e056026a76b03be6,persistencec/s/no-ac,19,1712794191332
66172a50e056026a76b03be7,persistencec/s/no-ac,18,1712794191338
66172a50e056026a76b03bea,persistencec/s/no-ac,14,1712794191354
66172a50e056026a76b03bf2,persistencec/s/no-ac,8,1712794191415
66172a51e056026a76b03bfc,persistencec/s/no-ac,33,1712794191472
66172a51e056026a76b03bfd,persistencec/s/no-ac,32,1712794191478
66172a51e056026a76b03c00,persistencec/s/no-ac,32,1712794191483
66172a51e056026a76b03c06,persistencec/s/no-ac,7,1712794191518
66172a51e056026a76b03c0e,persistencec/s/no-ac,8,1712794191764
66172a51e056026a76b03c0f,persistencec/s/no-ac,8,1712794191781
66172a52e056026a76b03c17,persistencec/s/no-ac,14,1712794191800
66172a52e056026a76b03c19,persistencec/s/no-ac,9,1712794191807
66172a52e056026a76b03c27,persistencec/s/no-ac,9,1712794191928
66172a52e056026a76b03c2c,persistencec/s/no-ac,7,1712794191939
66172a53e056026a76b03c32,persistencec/s/no-ac,8,1712794192146
66172a53e056026a76b03c37,persistencec/s/no-ac,8,1712794192158
66172a53e056026a76b03c3d,persistencec/s/no-ac,8,1712794192352
66172a53e056026a76b03c3f,persistencec/s/no-ac,7,1712794192356
66172a54e056026a76b03c47,persistencec/s/no-ac,8,1712794192443
66172a54e056026a76b03c4b,persistencec/s/no-ac,12,1712794192475
66172a54e056026a76b03c53,persistencec/s/no-ac,7,1712794192558
66172a54e056026a76b03c56,persistencec/s/no-ac,15,1712794192561
66172a54e056026a76b03c5a,persistencec/s/no-ac,12,1712794192568
66172a54e056026a76b03c5b,persistencec/s/no-ac,10,1712794192576
66172a55e056026a76b03c61,persistencec/s/no-ac,8,1712794192613
66172a55e056026a76b03c63,persistencec/s/no-ac,16,1712794192619
66172a55e056026a76b03c6a,persistencec/s/no-ac,12,1712794192684
66172a55e056026a76b03c70,persistencec/s/no-ac,7,1712794192969
66172a55e056026a76b03c75,persistencec/s/no-ac,11,1712794193043
