_id,endpointUrl,latency,datetime
66174bf8e8cb631ac4f6900e,persistenceq/s/no-ac,31,1712802808928
66174bf9e8cb631ac4f69015,persistenceq/s/no-ac,46,1712802808935
66174bf9e8cb631ac4f69018,persistenceq/s/no-ac,58,1712802808927
66174bf9e8cb631ac4f6901a,persistenceq/s/no-ac,88,1712802808929
66174bf9e8cb631ac4f6901b,persistenceq/s/no-ac,52,1712802808966
66174bf9e8cb631ac4f6901c,persistenceq/s/no-ac,60,1712802808962
66174bf9e8cb631ac4f69020,persistenceq/s/no-ac,72,1712802808969
66174bf9e8cb631ac4f69026,persistenceq/s/no-ac,17,1712802809034
66174bfae8cb631ac4f6902e,persistenceq/s/no-ac,21,1712802809079
66174bfae8cb631ac4f69040,persistenceq/s/no-ac,72,1712802809070
66174bfbe8cb631ac4f69044,persistenceq/s/no-ac,15,1712802809135
66174bfbe8cb631ac4f69049,persistenceq/s/no-ac,20,1712802809138
66174bfbe8cb631ac4f6904b,persistenceq/s/no-ac,28,1712802809133
66174bfbe8cb631ac4f6904d,persistenceq/s/no-ac,28,1712802809141
66174bfbe8cb631ac4f69055,persistenceq/s/no-ac,27,1712802809193
66174bfbe8cb631ac4f6905a,persistenceq/s/no-ac,33,1712802809206
66174bfce8cb631ac4f6905d,persistenceq/s/no-ac,43,1712802809204
66174bfce8cb631ac4f69066,persistenceq/s/no-ac,30,1712802809230
66174bfce8cb631ac4f69069,persistenceq/s/no-ac,7,1712802809528
66174bfce8cb631ac4f69071,persistenceq/s/no-ac,7,1712802809960
