_id,endpointUrl,latency,datetime
661744bae8cb631ac4f68d98,persistenceq/s/no-ac,28,1712800954081
661744bae8cb631ac4f68d9a,persistenceq/s/no-ac,29,1712800954084
661744bae8cb631ac4f68d9d,persistenceq/s/no-ac,39,1712800954078
661744bae8cb631ac4f68d9f,persistenceq/s/no-ac,50,1712800954070
661744bae8cb631ac4f68da4,persistenceq/s/no-ac,31,1712800954108
661744bae8cb631ac4f68da6,persistenceq/s/no-ac,24,1712800954704
661744bae8cb631ac4f68daf,persistenceq/s/no-ac,52,1712800954699
661744bbe8cb631ac4f68db3,persistenceq/s/no-ac,56,1712800954739
661744bbe8cb631ac4f68db4,persistenceq/s/no-ac,58,1712800954740
661744bbe8cb631ac4f68dba,persistenceq/s/no-ac,10,1712800954814
661744bbe8cb631ac4f68dbc,persistenceq/s/no-ac,8,1712800954848
661744bbe8cb631ac4f68dc3,persistenceq/s/no-ac,10,1712800955076
661744bbe8cb631ac4f68dc9,persistenceq/s/no-ac,8,1712800955356
661744bce8cb631ac4f68dd1,persistenceq/s/no-ac,15,1712800955449
661744bce8cb631ac4f68dd4,persistenceq/s/no-ac,10,1712800955469
661744bce8cb631ac4f68dda,persistenceq/s/no-ac,6,1712800955535
661744bce8cb631ac4f68dde,persistenceq/s/no-ac,27,1712800955599
661744bde8cb631ac4f68df0,persistenceq/s/no-ac,27,1712800955661
661744bde8cb631ac4f68df2,persistenceq/s/no-ac,27,1712800955664
661744bde8cb631ac4f68df5,persistenceq/s/no-ac,78,1712800955654
661744bde8cb631ac4f68df6,persistenceq/s/no-ac,67,1712800955667
661744bee8cb631ac4f68e07,persistenceq/s/no-ac,32,1712800955756
661744bee8cb631ac4f68e09,persistenceq/s/no-ac,24,1712800955759
661744bee8cb631ac4f68e0b,persistenceq/s/no-ac,38,1712800955763
661744bee8cb631ac4f68e0f,persistenceq/s/no-ac,35,1712800955777
661744bfe8cb631ac4f68e16,persistenceq/s/no-ac,39,1712800955789
661744bfe8cb631ac4f68e1e,persistenceq/s/no-ac,36,1712800955831
661744bfe8cb631ac4f68e21,persistenceq/s/no-ac,16,1712800955952
661744bfe8cb631ac4f68e26,persistenceq/s/no-ac,21,1712800955966
661744bfe8cb631ac4f68e29,persistenceq/s/no-ac,38,1712800955959
661744bfe8cb631ac4f68e2b,persistenceq/s/no-ac,18,1712800955998
661744c0e8cb631ac4f68e34,persistenceq/s/no-ac,21,1712800956015
661744c0e8cb631ac4f68e35,persistenceq/s/no-ac,8,1712800956039
661744c0e8cb631ac4f68e38,persistenceq/s/no-ac,14,1712800956118
661744c0e8cb631ac4f68e3b,persistenceq/s/no-ac,19,1712800956140
661744c0e8cb631ac4f68e3f,persistenceq/s/no-ac,31,1712800956136
661744c1e8cb631ac4f68e4f,persistenceq/s/no-ac,33,1712800956269
661744c1e8cb631ac4f68e51,persistenceq/s/no-ac,28,1712800956281
661744c1e8cb631ac4f68e5b,persistenceq/s/no-ac,60,1712800956265
661744c2e8cb631ac4f68e63,persistenceq/s/no-ac,62,1712800956277
661744c2e8cb631ac4f68e66,persistenceq/s/no-ac,88,1712800956271
661744c2e8cb631ac4f68e67,persistenceq/s/no-ac,36,1712800956326
661744c2e8cb631ac4f68e6b,persistenceq/s/no-ac,25,1712800956348
661744c2e8cb631ac4f68e72,persistenceq/s/no-ac,25,1712800956384
661744c2e8cb631ac4f68e73,persistenceq/s/no-ac,21,1712800956391
661744c3e8cb631ac4f68e7e,persistenceq/s/no-ac,27,1712800956408
661744c3e8cb631ac4f68e83,persistenceq/s/no-ac,30,1712800956411
661744c3e8cb631ac4f68e84,persistenceq/s/no-ac,25,1712800956414
661744c3e8cb631ac4f68e90,persistenceq/s/no-ac,7,1712800956501
661744c3e8cb631ac4f68e91,persistenceq/s/no-ac,15,1712800956525
661744c4e8cb631ac4f68e94,persistenceq/s/no-ac,16,1712800956528
661744c4e8cb631ac4f68e96,persistenceq/s/no-ac,9,1712800956537
661744c4e8cb631ac4f68ea6,persistenceq/s/no-ac,38,1712800956552
661744c4e8cb631ac4f68eab,persistenceq/s/no-ac,14,1712800956611
661744c4e8cb631ac4f68eac,persistenceq/s/no-ac,21,1712800956606
661744c5e8cb631ac4f68eb9,persistenceq/s/no-ac,14,1712800957193
661744c5e8cb631ac4f68ebb,persistenceq/s/no-ac,9,1712800957204
661744c5e8cb631ac4f68ebf,persistenceq/s/no-ac,8,1712800957235
661744c6e8cb631ac4f68ed0,persistenceq/s/no-ac,12,1712800957459
661744c6e8cb631ac4f68ed3,persistenceq/s/no-ac,8,1712800957496
661744c6e8cb631ac4f68ed5,persistenceq/s/no-ac,10,1712800957497
661744c6e8cb631ac4f68ed7,persistenceq/s/no-ac,8,1712800957691
661744c6e8cb631ac4f68ed8,persistenceq/s/no-ac,11,1712800957707
661744c6e8cb631ac4f68ed9,persistenceq/s/no-ac,16,1712800957704
661744c7e8cb631ac4f68ee2,persistenceq/s/no-ac,8,1712800957936
661744c7e8cb631ac4f68eef,persistenceq/s/no-ac,20,1712800958392
661744c7e8cb631ac4f68ef3,persistenceq/s/no-ac,18,1712800958399
661744c7e8cb631ac4f68ef7,persistenceq/s/no-ac,17,1712800958587
661744c8e8cb631ac4f68efc,persistenceq/s/no-ac,20,1712800958595
661744c8e8cb631ac4f68efe,persistenceq/s/no-ac,24,1712800958597
661744c8e8cb631ac4f68f03,persistenceq/s/no-ac,11,1712800958619
661744c9e8cb631ac4f68f19,persistenceq/s/no-ac,14,1712800958892
661744c9e8cb631ac4f68f1a,persistenceq/s/no-ac,18,1712800958890
661744c9e8cb631ac4f68f1d,persistenceq/s/no-ac,8,1712800958944
661744c9e8cb631ac4f68f22,persistenceq/s/no-ac,41,1712800960012
661744cae8cb631ac4f68f2c,persistenceq/s/no-ac,8,1712800960193
661744cae8cb631ac4f68f30,persistenceq/s/no-ac,10,1712800960282
661744cae8cb631ac4f68f39,persistenceq/s/no-ac,23,1712800960900
661744cae8cb631ac4f68f3b,persistenceq/s/no-ac,8,1712800960921
661744cae8cb631ac4f68f40,persistenceq/s/no-ac,8,1712800960936
661744cbe8cb631ac4f68f4b,persistenceq/s/no-ac,20,1712800961212
661744cbe8cb631ac4f68f4e,persistenceq/s/no-ac,17,1712800961218
661744cbe8cb631ac4f68f52,persistenceq/s/no-ac,23,1712800961217
661744cbe8cb631ac4f68f53,persistenceq/s/no-ac,36,1712800961205
661744cbe8cb631ac4f68f54,persistenceq/s/no-ac,29,1712800961213
661744cbe8cb631ac4f68f58,persistenceq/s/no-ac,65,1712800961187
661744cbe8cb631ac4f68f59,persistenceq/s/no-ac,21,1712800961247
661744cbe8cb631ac4f68f5a,persistenceq/s/no-ac,13,1712800961257
661744cce8cb631ac4f68f5f,persistenceq/s/no-ac,22,1712800961254
661744cce8cb631ac4f68f66,persistenceq/s/no-ac,28,1712800961449
661744cce8cb631ac4f68f68,persistenceq/s/no-ac,24,1712800961456
661744cce8cb631ac4f68f6a,persistenceq/s/no-ac,39,1712800961445
661744cce8cb631ac4f68f6c,persistenceq/s/no-ac,39,1712800961447
661744cce8cb631ac4f68f72,persistenceq/s/no-ac,34,1712800961493
661744cde8cb631ac4f68f77,persistenceq/s/no-ac,48,1712800961498
661744cde8cb631ac4f68f80,persistenceq/s/no-ac,14,1712800961694
661744cde8cb631ac4f68f82,persistenceq/s/no-ac,9,1712800962464
661744cde8cb631ac4f68f89,persistenceq/s/no-ac,9,1712800965640
661744cde8cb631ac4f68f8a,persistenceq/s/no-ac,11,1712800966026
661744cde8cb631ac4f68f8b,persistenceq/s/no-ac,9,1712800967688
