_id,endpointUrl,latency,datetime
661735d6e056026a76b03e40,persistencec/s/no-ac,13,1712797142950
661735d7e056026a76b03e47,persistencec/s/no-ac,9,1712797142986
661735d7e056026a76b03e4b,persistencec/s/no-ac,27,1712797142971
661735d7e056026a76b03e4c,persistencec/s/no-ac,30,1712797142977
661735d7e056026a76b03e50,persistencec/s/no-ac,34,1712797142978
661735d7e056026a76b03e52,persistencec/s/no-ac,17,1712797142998
661735d7e056026a76b03e53,persistencec/s/no-ac,18,1712797143000
661735d7e056026a76b03e56,persistencec/s/no-ac,12,1712797143021
661735d7e056026a76b03e59,persistencec/s/no-ac,21,1712797143021
661735d8e056026a76b03e6a,persistencec/s/no-ac,23,1712797143053
661735d8e056026a76b03e6c,persistencec/s/no-ac,26,1712797143052
661735d9e056026a76b03e76,persistencec/s/no-ac,24,1712797143073
661735d9e056026a76b03e79,persistencec/s/no-ac,14,1712797143087
661735d9e056026a76b03e7d,persistencec/s/no-ac,33,1712797143092
661735d9e056026a76b03e81,persistencec/s/no-ac,40,1712797143091
661735d9e056026a76b03e82,persistencec/s/no-ac,24,1712797143108
661735d9e056026a76b03e86,persistencec/s/no-ac,11,1712797143131
661735dae056026a76b03e95,persistencec/s/no-ac,11,1712797146404
661735dae056026a76b03e9c,persistencec/s/no-ac,10,1712797146446
661735dae056026a76b03ea0,persistencec/s/no-ac,22,1712797146443
