_id,endpointUrl,latency,datetime
661744bae8cb631ac4f68d9c,persistenceq/s/no-ac,40,1712800954076
661744bae8cb631ac4f68da5,persistenceq/s/no-ac,18,1712800954708
661744bae8cb631ac4f68dab,persistenceq/s/no-ac,24,1712800954716
661744bae8cb631ac4f68db0,persistenceq/s/no-ac,57,1712800954696
661744bae8cb631ac4f68db1,persistenceq/s/no-ac,58,1712800954700
661744bbe8cb631ac4f68db5,persistenceq/s/no-ac,38,1712800954762
661744bbe8cb631ac4f68dc0,persistenceq/s/no-ac,9,1712800954875
661744bbe8cb631ac4f68dc8,persistenceq/s/no-ac,11,1712800955347
661744bce8cb631ac4f68dd7,persistenceq/s/no-ac,9,1712800955515
661744bce8cb631ac4f68dd8,persistenceq/s/no-ac,8,1712800955525
661744bce8cb631ac4f68dd9,persistenceq/s/no-ac,8,1712800955530
661744bce8cb631ac4f68ddd,persistenceq/s/no-ac,34,1712800955589
661744bde8cb631ac4f68de6,persistenceq/s/no-ac,31,1712800955608
661744bde8cb631ac4f68df4,persistenceq/s/no-ac,65,1712800955665
661744bde8cb631ac4f68df9,persistenceq/s/no-ac,91,1712800955650
661744bde8cb631ac4f68dfb,persistenceq/s/no-ac,100,1712800955648
661744bde8cb631ac4f68dfc,persistenceq/s/no-ac,68,1712800955683
661744bee8cb631ac4f68dfe,persistenceq/s/no-ac,29,1712800955726
661744bee8cb631ac4f68dff,persistenceq/s/no-ac,39,1712800955722
661744bee8cb631ac4f68e00,persistenceq/s/no-ac,37,1712800955727
661744bee8cb631ac4f68e04,persistenceq/s/no-ac,32,1712800955737
661744bee8cb631ac4f68e05,persistenceq/s/no-ac,24,1712800955760
661744bee8cb631ac4f68e08,persistenceq/s/no-ac,36,1712800955757
661744bee8cb631ac4f68e0c,persistenceq/s/no-ac,56,1712800955747
661744bee8cb631ac4f68e0d,persistenceq/s/no-ac,51,1712800955753
661744bee8cb631ac4f68e13,persistenceq/s/no-ac,31,1712800955791
661744bfe8cb631ac4f68e1a,persistenceq/s/no-ac,33,1712800955816
661744bfe8cb631ac4f68e22,persistenceq/s/no-ac,20,1712800955953
661744c0e8cb631ac4f68e33,persistenceq/s/no-ac,30,1712800956004
661744c0e8cb631ac4f68e36,persistenceq/s/no-ac,7,1712800956043
661744c0e8cb631ac4f68e3c,persistenceq/s/no-ac,24,1712800956139
661744c0e8cb631ac4f68e42,persistenceq/s/no-ac,42,1712800956134
661744c0e8cb631ac4f68e44,persistenceq/s/no-ac,23,1712800956183
661744c0e8cb631ac4f68e45,persistenceq/s/no-ac,21,1712800956196
661744c1e8cb631ac4f68e49,persistenceq/s/no-ac,35,1712800956191
661744c1e8cb631ac4f68e4c,persistenceq/s/no-ac,28,1712800956201
661744c1e8cb631ac4f68e5f,persistenceq/s/no-ac,72,1712800956260
661744c1e8cb631ac4f68e60,persistenceq/s/no-ac,71,1712800956262
661744c2e8cb631ac4f68e64,persistenceq/s/no-ac,25,1712800956327
661744c2e8cb631ac4f68e68,persistenceq/s/no-ac,19,1712800956349
661744c2e8cb631ac4f68e6c,persistenceq/s/no-ac,30,1712800956344
661744c2e8cb631ac4f68e6e,persistenceq/s/no-ac,37,1712800956339
661744c2e8cb631ac4f68e76,persistenceq/s/no-ac,29,1712800956388
661744c3e8cb631ac4f68e7a,persistenceq/s/no-ac,31,1712800956393
661744c3e8cb631ac4f68e7b,persistenceq/s/no-ac,34,1712800956392
661744c3e8cb631ac4f68e7f,persistenceq/s/no-ac,32,1712800956404
661744c3e8cb631ac4f68e81,persistenceq/s/no-ac,42,1712800956396
661744c3e8cb631ac4f68e85,persistenceq/s/no-ac,36,1712800956407
661744c3e8cb631ac4f68e86,persistenceq/s/no-ac,8,1712800956445
661744c3e8cb631ac4f68e88,persistenceq/s/no-ac,12,1712800956464
661744c3e8cb631ac4f68e8d,persistenceq/s/no-ac,10,1712800956477
661744c4e8cb631ac4f68e97,persistenceq/s/no-ac,16,1712800956531
661744c4e8cb631ac4f68e98,persistenceq/s/no-ac,24,1712800956524
661744c4e8cb631ac4f68e99,persistenceq/s/no-ac,15,1712800956535
661744c4e8cb631ac4f68e9c,persistenceq/s/no-ac,13,1712800956564
661744c4e8cb631ac4f68e9d,persistenceq/s/no-ac,22,1712800956556
661744c5e8cb631ac4f68ead,persistenceq/s/no-ac,20,1712800956608
661744c5e8cb631ac4f68eae,persistenceq/s/no-ac,36,1712800956593
661744c5e8cb631ac4f68eaf,persistenceq/s/no-ac,26,1712800956605
661744c5e8cb631ac4f68eb3,persistenceq/s/no-ac,10,1712800956863
661744c5e8cb631ac4f68ec0,persistenceq/s/no-ac,8,1712800957246
