_id,endpointUrl,latency,datetime
661735d6e056026a76b03e3f,persistencec/s/no-ac,11,1712797142951
661735d7e056026a76b03e43,persistencec/s/no-ac,10,1712797142979
661735d7e056026a76b03e49,persistencec/s/no-ac,13,1712797142983
661735d7e056026a76b03e4d,persistencec/s/no-ac,21,1712797142987
661735d7e056026a76b03e54,persistencec/s/no-ac,16,1712797143014
661735d7e056026a76b03e55,persistencec/s/no-ac,13,1712797143019
661735d8e056026a76b03e5c,persistencec/s/no-ac,33,1712797143011
661735d8e056026a76b03e63,persistencec/s/no-ac,21,1712797143039
661735d8e056026a76b03e64,persistencec/s/no-ac,20,1712797143041
661735d8e056026a76b03e68,persistencec/s/no-ac,16,1712797143054
661735d8e056026a76b03e6d,persistencec/s/no-ac,23,1712797143056
661735d8e056026a76b03e6e,persistencec/s/no-ac,19,1712797143061
661735d9e056026a76b03e75,persistencec/s/no-ac,26,1712797143071
661735d9e056026a76b03e88,persistencec/s/no-ac,17,1712797143127
661735dae056026a76b03e8c,persistencec/s/no-ac,11,1712797146176
661735dae056026a76b03e8e,persistencec/s/no-ac,17,1712797146173
661735dae056026a76b03e91,persistencec/s/no-ac,9,1712797146411
661735dae056026a76b03e99,persistencec/s/no-ac,10,1712797146419
661735dae056026a76b03e9a,persistencec/s/no-ac,14,1712797146420
661735dae056026a76b03e9b,persistencec/s/no-ac,15,1712797146422
