_id,endpointUrl,latency,datetime
66172a4fe056026a76b03bca,persistencec/s/no-ac,44,1712794191266
66172a4fe056026a76b03bd1,persistencec/s/no-ac,44,1712794191272
66172a4fe056026a76b03bd5,persistencec/s/no-ac,48,1712794191273
66172a4fe056026a76b03bd8,persistencec/s/no-ac,42,1712794191281
66172a4fe056026a76b03bdb,persistencec/s/no-ac,36,1712794191290
66172a4fe056026a76b03bdd,persistencec/s/no-ac,34,1712794191297
66172a4fe056026a76b03be0,persistencec/s/no-ac,8,1712794191333
66172a50e056026a76b03be3,persistencec/s/no-ac,11,1712794191335
66172a50e056026a76b03be9,persistencec/s/no-ac,13,1712794191355
66172a50e056026a76b03bfb,persistencec/s/no-ac,32,1712794191476
66172a51e056026a76b03bfe,persistencec/s/no-ac,36,1712794191475
66172a51e056026a76b03c0c,persistencec/s/no-ac,7,1712794191725
66172a51e056026a76b03c13,persistencec/s/no-ac,7,1712794191804
66172a52e056026a76b03c18,persistencec/s/no-ac,14,1712794191801
66172a52e056026a76b03c1d,persistencec/s/no-ac,11,1712794191830
66172a52e056026a76b03c23,persistencec/s/no-ac,8,1712794191874
66172a52e056026a76b03c24,persistencec/s/no-ac,8,1712794191892
66172a52e056026a76b03c26,persistencec/s/no-ac,9,1712794191927
66172a52e056026a76b03c29,persistencec/s/no-ac,14,1712794191926
66172a53e056026a76b03c39,persistencec/s/no-ac,9,1712794192294
66172a53e056026a76b03c3c,persistencec/s/no-ac,11,1712794192297
66172a53e056026a76b03c41,persistencec/s/no-ac,11,1712794192413
66172a53e056026a76b03c45,persistencec/s/no-ac,11,1712794192420
66172a54e056026a76b03c54,persistencec/s/no-ac,8,1712794192564
66172a55e056026a76b03c60,persistencec/s/no-ac,7,1712794192610
66172a55e056026a76b03c62,persistencec/s/no-ac,14,1712794192620
66172a55e056026a76b03c65,persistencec/s/no-ac,22,1712794192626
66172a55e056026a76b03c71,persistencec/s/no-ac,11,1712794192975
66172a55e056026a76b03c73,persistencec/s/no-ac,14,1712794193032
66172a55e056026a76b03c78,persistencec/s/no-ac,16,1712794193040
66172a56e056026a76b03c7d,persistencec/s/no-ac,8,1712794193111
66172a56e056026a76b03c81,persistencec/s/no-ac,8,1712794193229
66172a56e056026a76b03c8a,persistencec/s/no-ac,9,1712794193343
66172a56e056026a76b03c8c,persistencec/s/no-ac,11,1712794193348
66172a56e056026a76b03c8f,persistencec/s/no-ac,7,1712794193379
66172a56e056026a76b03c91,persistencec/s/no-ac,8,1712794193385
66172a57e056026a76b03c94,persistencec/s/no-ac,8,1712794193392
66172a57e056026a76b03c98,persistencec/s/no-ac,9,1712794193401
66172a57e056026a76b03c9c,persistencec/s/no-ac,12,1712794193408
66172a57e056026a76b03c9d,persistencec/s/no-ac,7,1712794193421
66172a57e056026a76b03ca2,persistencec/s/no-ac,6,1712794193516
66172a58e056026a76b03cb0,persistencec/s/no-ac,8,1712794193693
66172a58e056026a76b03cb4,persistencec/s/no-ac,10,1712794193781
66172a58e056026a76b03cbe,persistencec/s/no-ac,14,1712794193833
66172a59e056026a76b03cc7,persistencec/s/no-ac,11,1712794193870
66172a59e056026a76b03ccb,persistencec/s/no-ac,19,1712794193866
66172a59e056026a76b03cd2,persistencec/s/no-ac,8,1712794193895
66172a59e056026a76b03cd6,persistencec/s/no-ac,17,1712794193891
66172a59e056026a76b03cd7,persistencec/s/no-ac,55,1712794193859
66172a5ae056026a76b03ce3,persistencec/s/no-ac,9,1712794194022
66172a5ae056026a76b03ce8,persistencec/s/no-ac,20,1712794194016
66172a5ae056026a76b03ced,persistencec/s/no-ac,21,1712794194019
